Remember Maybelle?,1971,Carter,Brown
The Brazen and The Stripper,1970,Carter,Brown
Coven / Creative Murders,1978,Carter,Brown
Catch Me a Phoenix / Nymph to the Slaughter,1979,Carter,Brown
Lover / Bombshell,1980,Carter,Brown
Tigress / Angel!,1981,Carter,Brown
Zelda / Wind-Up Doll,1982,Carter,Brown
Ice-Cold Nude /  Lover Don't Come Back,1982,Carter,Brown
Dance of Death / Corpse for Christmas,1982,Carter,Brown
Sometime Wife / Savage Sisters,1983,Carter,Brown
Pipes Are Calling / Early Boyd,1983,Carter,Brown
Flight of the Old Dog,1987,Dale,Brown
Day of the Cheetah,1989,Dale,Brown
Sky Masters,1991,Dale,Brown
Night of the Hawk,1992,Dale,Brown
Shadows of Steel,1996,Dale,Brown
Fatal Terrain,1997,Dale,Brown
The Tin Man,1998,Dale,Brown
Battle Born,1999,Dale,Brown
Warrior Class,2001,Dale,Brown
Wings of Fire,2002,Dale,Brown
Air Battle Force,2003,Dale,Brown
Plan of Attack,2004,Dale,Brown
Strike Force,2007,Dale,Brown
Shadow Command,2007,Dale,Brown
Rogue Forces,2009,Dale,Brown
Executive Intent,2010,Dale,Brown
A Time for Patriots,2011,Dale,Brown
Tiger's Claw,2012,Dale,Brown
Starfire,2012,Dale,Brown
Iron Wolf,2015,Dale,Brown
Price of Duty,2017,Dale,Brown
Air Battle Force / Plan of Attack / Strike Force / Shadow Command,2014,Dale,Brown
Patrick McLanahan Collection 2,2014,Dale,Brown
Strike Force / Shadow Command,2016,Dale,Brown
Silver Tower,1988,Dale,Brown
Hammerheads,1990,Dale,Brown
Chains of Command,1993,Dale,Brown
Storming Heaven,1994,Dale,Brown
Puppet Master,2016,Dale,Brown
Combat,2001,Dale,Brown
Angels and Demons,2000,Dan,Brown
The Da Vinci Code,2003,Dan,Brown
The Lost Symbol,2009,Dan,Brown
Inferno,2012,Dan,Brown
Origin,2017,Dan,Brown
Robert Langdon Omnibus,2005,Dan,Brown
The Robert Langdon Collection,2014,Dan,Brown
Digital Fortress,1998,Dan,Brown
Deception Point,2001,Dan,Brown
187 Men to Avoid,1995,Dan,Brown
Da Vinci Code Decoded,2004,Dan,Brown
Cracking the Da Vinci Code,2004,Dan,Brown
The Da Vinci Code,2004,Dan,Brown
The Da Vinci Hoax,2004,Dan,Brown
Unauthorized Dan Brown Companion,2006,Dan,Brown
Dark Terrors 5,2000,Eric,Brown
New York Nights,2000,Eric,Brown
New York Blues,2002,Eric,Brown
New York Dreams,2004,Eric,Brown
Helix,2007,Eric,Brown
Helix Wars,2012,Eric,Brown
Starship Summer,2007,Eric,Brown
Starship Fall,2009,Eric,Brown
Starship Winter,2012,Eric,Brown
Starship Seasons,2013,Eric,Brown
Starship Coda,2016,Eric,Brown
Starship Spring,2016,Eric,Brown
Necropath,2008,Eric,Brown
Xenopath,2009,Eric,Brown
Cosmopath,2009,Eric,Brown
The Devil's Nebula,2012,Eric,Brown
Satan's Reach,2013,Eric,Brown
The Baba Yaga,2015,Eric,Brown
Jani and the Greater Game,2014,Eric,Brown
Jani and the Great Pursuit,2016,Eric,Brown
Famadihana on Fomalhaut IV,2014,Eric,Brown
Sacrifice on Spica III,2014,Eric,Brown
Reunion on Alpha Reticuli II,2016,Eric,Brown
Exalted on Bellatrix 1,2017,Eric,Brown
Binary,2016,Eric,Brown
System,2017,Eric,Brown
Binary/System,2017,Eric,Brown
Meridian Days,1992,Eric,Brown
Engineman,1994,Eric,Brown
Penumbra,1999,Eric,Brown
Twocking,2001,Eric,Brown
Firebug,2003,Eric,Brown
Bengal Station,2004,Eric,Brown
British Front,2005,Eric,Brown
Space Ace,2005,Eric,Brown
Crazy Love,2006,Eric,Brown
An Alien Ate Me for Breakfast,2007,Eric,Brown
Race Against Time,2008,Eric,Brown
Kethani,2008,Eric,Brown
Guilty?,2009,Eric,Brown
A Dinosaur Ate My Socks,2009,Eric,Brown
Guardians of the Phoenix,2010,Eric,Brown
The Kings of Eternity,2011,Eric,Brown
Serene Invasion,2013,Eric,Brown
Salvage,2013,Eric,Brown
The Time-Lapsed Man,1987,Eric,Brown
Blue Shifting,1995,Eric,Brown
Deep Future,2001,Eric,Brown
The Fall Of Tartarus,2004,Eric,Brown
Threshold Shift,2006,Eric,Brown
Infinities,2011,Eric,Brown
Parallax View,2000,Eric,Brown
A Monster Ate My Marmite,2011,Eric,Brown
The Mammoth Book of New Jules Verne Stories,2005,Eric,Brown
Martians and Misplaced Clues,1993,Fredric,Brown
The Fabulous Clipjoint,1947,Fredric,Brown
The Dead Ringer,1948,Fredric,Brown
The Bloody Moonlight,1949,Fredric,Brown
Compliments of a Fiend,1950,Fredric,Brown
Death Has Many Doors,1951,Fredric,Brown
The Late Lamented,1959,Fredric,Brown
Mrs Murphy's Underpants,1963,Fredric,Brown
Space on My Hands,1951,Fredric,Brown
Angels and Spaceships,1954,Fredric,Brown
Honeymoon in Hell,1958,Fredric,Brown
Nightmares and Geezenstacks,1961,Fredric,Brown
Daymares,1968,Fredric,Brown
Paradox Lost,1973,Fredric,Brown
The Best of Fredric Brown,1977,Fredric,Brown
The Best Short Stories of Fredric Brown,1982,Fredric,Brown
And the Gods Laughed,1985,Fredric,Brown
From These Ashes,1985,Fredric,Brown
Daymare and Other Tales from the Pulps,2007,Fredric,Brown
Science-Fiction Carnival,1953,Fredric,Brown
The Eleventh Hour,2013,Nick,Brown
The Siege,2011,Nick,Brown
The Imperial Banner,2012,Nick,Brown
The Far Shore,2013,Nick,Brown
The Black Stone,2014,Nick,Brown
The Emperor's Silver,2015,Nick,Brown
The Earthly Gods,2016,Nick,Brown
The Flames of Cyzicus,2015,Nick,Brown
Death This Day,2012,Nick,Brown
Arrival,2016,Ryk,Brown
Aurora: Cv-01,2011,Ryk,Brown
The Rings of Haven,2012,Ryk,Brown
The Legend of Corinair,2012,Ryk,Brown
Freedom's Dawn,2012,Ryk,Brown
Rise of the Corinari,2012,Ryk,Brown
Head Of The Dragon,2013,Ryk,Brown
The Expanse,2013,Ryk,Brown
Celestia: CV-02,2013,Ryk,Brown
Resistance,2013,Ryk,Brown
Liberation,2014,Ryk,Brown
Born of the Ashes,2014,Ryk,Brown
Rise of the Alliance,2014,Ryk,Brown
A Show of Force,2015,Ryk,Brown
The Weak and the Innocent,2015,Ryk,Brown
That Which Other Men Cannot Do,2015,Ryk,Brown
The Frontiers Saga: Episodes 1-3,2012,Ryk,Brown
Netcast Zero,2015,Ryk,Brown
Netcast 01,2015,Ryk,Brown
Netcast 02,2017,Ryk,Brown
Escalation,2016,Ryk,Brown
Rescue,2016,Ryk,Brown
Resurrection,2016,Ryk,Brown
Rebellion,2017,Ryk,Brown
Balance,2017,Ryk,Brown
For the Triumph of Evil,2017,Ryk,Brown
Who Takes No Risk,2017,Ryk,Brown
Love Is Murder,2012,Sandra,Brown
Breakfast in Bed,1983,Sandra,Brown
Send No Flowers,1984,Sandra,Brown
Sunset Embrace,1985,Sandra,Brown
Another Dawn,1985,Sandra,Brown
Led Astray,1985,Sandra,Brown
The Devil's Own,1987,Sandra,Brown
Hell Raisers,2002,Sandra,Brown
Fanta C,1987,Sandra,Brown
Adam's Fall,1988,Sandra,Brown
Texas! Lucky,1990,Sandra,Brown
Texas! Chase,1991,Sandra,Brown
Texas! Sage,1991,Sandra,Brown
The Texas! Trilogy,1992,Sandra,Brown
Love's Encore,1981,Sandra,Brown
Love Beyond Reason,1981,Sandra,Brown
Eloquent Silence,1982,Sandra,Brown
A Treasure Worth Seeking,1982,Sandra,Brown
Hidden Fires,1982,Sandra,Brown
Not Even for Love,1982,Sandra,Brown
The Silken Web,1982,Sandra,Brown
A Kiss Remembered,1983,Sandra,Brown
Relentless Desire,1983,Sandra,Brown
Seduction By Design,1983,Sandra,Brown
Tomorrow's Promise,1983,Sandra,Brown
Heaven's Price,1983,Sandra,Brown
Prime Time,1983,Sandra,Brown
Temptation's Kiss,1983,Sandra,Brown
A Secret Splendor,1983,Sandra,Brown
Tempest in Eden,1983,Sandra,Brown
Words of Silk,1984,Sandra,Brown
In a Class By Itself,1984,Sandra,Brown
Bittersweet Rain,1984,Sandra,Brown
Thursday's Child,1985,Sandra,Brown
Sweet Anger,1985,Sandra,Brown
Tiger Prince,1985,Sandra,Brown
Riley in the Morning,1985,Sandra,Brown
Above and Beyond,1986,Sandra,Brown
Honor Bound,1986,Sandra,Brown
The Rana Look,1986,Sandra,Brown
22 Indigo Place,1986,Sandra,Brown
Sunny Chandler's Return,1987,Sandra,Brown
Demon Rumm,1987,Sandra,Brown
Two Alone,1987,Sandra,Brown
Tidings of Great Joy,1987,Sandra,Brown
Hawk O'Toole's Hostage,1988,Sandra,Brown
Slow Heat In Heaven,1988,Sandra,Brown
Long Time Coming,1988,Sandra,Brown
The Thrill of Victory,1989,Sandra,Brown
Best Kept Secrets,1989,Sandra,Brown
Temperatures Rising,1989,Sandra,Brown
A Whole New Light,1989,Sandra,Brown
Mirror Image,1990,Sandra,Brown
Breath of Scandal,1991,Sandra,Brown
French Silk,1992,Sandra,Brown
Where There's Smoke,1993,Sandra,Brown
Charade,1994,Sandra,Brown
The Witness,1995,Sandra,Brown
Exclusive,1996,Sandra,Brown
Fat Tuesday,1997,Sandra,Brown
Unspeakable,1998,Sandra,Brown
The Alibi,1999,Sandra,Brown
Standoff,2000,Sandra,Brown
The Switch,2000,Sandra,Brown
Envy,2001,Sandra,Brown
The Crush,2002,Sandra,Brown
"Hello, Darkness",2003,Sandra,Brown
White Hot,2004,Sandra,Brown
Chill Factor,2005,Sandra,Brown
Ricochet,2006,Sandra,Brown
Play Dirty,2007,Sandra,Brown
Smoke Screen,2008,Sandra,Brown
Smash Cut,2009,Sandra,Brown
Rainwater,2009,Sandra,Brown
Tough Customer,2010,Sandra,Brown
No Rest for the Dead,2011,Sandra,Brown
Billington,2009,Alison,Bruce
Cambridge Blue,2008,Alison,Bruce
The Siren,2010,Alison,Bruce
The Calling,2011,Alison,Bruce
The Silence,2012,Alison,Bruce
The Backs,2012,Alison,Bruce
The Promise,2016,Alison,Bruce
Cambridge Black,2017,Alison,Bruce
Cambridgeshire Murders,2005,Alison,Bruce
Dublin Noir,2006,Ken,Bruen
A White Arrest,1998,Ken,Bruen
Taming the Alien,1999,Ken,Bruen
The McDead,2000,Ken,Bruen
Blitz,2002,Ken,Bruen
Vixen,2003,Ken,Bruen
Calibre,2006,Ken,Bruen
Ammunition,2007,Ken,Bruen
The White Trilogy,2003,Ken,Bruen
The Guards,2001,Ken,Bruen
The Killing of the Tinkers,2002,Ken,Bruen
The Magdalen Martyrs,2003,Ken,Bruen
The Dramatist,2004,Ken,Bruen
Priest,2006,Ken,Bruen
Cross,2007,Ken,Bruen
Sanctuary,2008,Ken,Bruen
The Devil,2010,Ken,Bruen
Headstone,2011,Ken,Bruen
Purgatory,2013,Ken,Bruen
Green Hell,2015,Ken,Bruen
Emerald Lie,2016,Ken,Bruen
The Ghosts of Galway,2017,Ken,Bruen
The Dead Room,2005,Ken,Bruen
The Jack Taylor Series Books 1-3,2015,Ken,Bruen
Merrick,2014,Ken,Bruen
Funeral,1991,Ken,Bruen
Sherry,1994,Ken,Bruen
Time of Serena-May and Upon the Third Cross,1995,Ken,Bruen
A Fifth of Bruen,2006,Ken,Bruen
Murder by the Book,2005,Ken,Bruen
The Happening Worlds of John Brunner,1976,John,Brunner
Castaway's World,1963,John,Brunner
The Space-Time Juggler,1963,John,Brunner
The Altar on Asconel,1965,John,Brunner
A Plague on Both Your Causes,1969,John,Brunner
Good Men Do Nothing,1970,John,Brunner
Honky in the Woodpile,1971,John,Brunner
The Brink,1959,John,Brunner
Catch a Falling Star,1959,John,Brunner
Echo in the Skull,1959,John,Brunner
The World Swappers,1959,John,Brunner
The Atlantic Abomination,1960,John,Brunner
Sanctuary in the Sky,1960,John,Brunner
The Skynappers,1960,John,Brunner
Slavers of Space,1960,John,Brunner
I Speak for Earth,1961,John,Brunner
Meeting at Infinity,1961,John,Brunner
The Ladder in the Sky,1962,John,Brunner
Listen! The Stars!,1962,John,Brunner
Secret Agent of Terra,1962,John,Brunner
The Super Barbarians,1962,John,Brunner
Times without Number,1962,John,Brunner
The Astronauts Must Not Land,1963,John,Brunner
The Dreaming Earth,1963,John,Brunner
The Psionic Menace,1963,John,Brunner
The Rites of Ohe,1963,John,Brunner
The Crutch of Memory,1964,John,Brunner
Endless Shadow,1964,John,Brunner
To Conquer Chaos,1964,John,Brunner
The Whole Man,1964,John,Brunner
The Day of the Star Cities,1965,John,Brunner
Enigma from Tantalus,1965,John,Brunner
The Long Result,1965,John,Brunner
The Martian Sphinx,1965,John,Brunner
The Repairmen of Cyclops,1965,John,Brunner
The Squares of the City,1965,John,Brunner
Wear the Butchers' Medal,1965,John,Brunner
A Planet of Your Own,1966,John,Brunner
Born Under Mars,1967,John,Brunner
The Productions of Time,1967,John,Brunner
Quicksand,1967,John,Brunner
Bedlam Planet,1968,John,Brunner
Stand on Zanzibar,1968,John,Brunner
Black Is the Colour,1969,John,Brunner
"Double, Double",1969,John,Brunner
The Incestuous Lovers,1969,John,Brunner
The Jagged Orbit,1969,John,Brunner
Timescoop,1969,John,Brunner
The Devil's Work,1970,John,Brunner
The Gaudy Shadows,1970,John,Brunner
The Wrong End of Time,1971,John,Brunner
The Dramaturges of Yan,1972,John,Brunner
The Sheep Look Up,1972,John,Brunner
The Stone That Never Came Down,1973,John,Brunner
Web of Everywhere,1974,John,Brunner
Total Eclipse,1974,John,Brunner
The Shockwave Rider,1975,John,Brunner
The Infinitive of Go,1980,John,Brunner
Players at the Game of People,1980,John,Brunner
While There's Hope,1982,John,Brunner
The Great Steamboat Race,1983,John,Brunner
The Crucible of Time,1983,John,Brunner
The Tides of Time,1984,John,Brunner
The Shift Key,1987,John,Brunner
The Days of March,1988,John,Brunner
Children of the Thunder,1988,John,Brunner
A Maze of Stars,1991,John,Brunner
Muddle Earth,1993,John,Brunner
Threshold of Eternity - The Novel,2017,John,Brunner
Rocket to Limbo / Echo in the Skull,1959,John,Brunner
Three Trips in Time and Space,1973,John,Brunner
Victims of the Nova,1974,John,Brunner
Interstellar Empire,1976,John,Brunner
Beyond the Gate of Worlds,1991,John,Brunner
Sheep Look Up /  Shockwave Rider / Traveller in Black,2014,John,Brunner
No Future in It,1962,John,Brunner
Now Then!,1965,John,Brunner
No Other Gods But Me,1966,John,Brunner
Out of My Mind,1967,John,Brunner
Father of Lies / Mirror Image,1968,John,Brunner
Not Before Time,1968,John,Brunner
The Traveler in Black,1971,John,Brunner
Entry to Elsewhen,1972,John,Brunner
Time-Jump,1973,John,Brunner
From This Day Forward,1973,John,Brunner
The Book of John Brunner,1976,John,Brunner
Tomorrow May Be Even Worse,1978,John,Brunner
Foreign Constellations,1980,John,Brunner
A New Settlement of Old Scores,1983,John,Brunner
The Best of John Brunner,1988,John,Brunner
Children of the Thunder / The Tides of Time / The Crucible of Time,1995,John,Brunner
The Man Who Was Secrett,2013,John,Brunner
A Case of Painter's Ear,1998,John,Brunner
Threshold of Eternity,1959,John,Brunner
Great Science Fiction Adventures,1956,John,Brunner
Spectrum 4,1965,John,Brunner
Dangerous Visions 3,1967,John,Brunner
New Worlds of Fantasy,1967,John,Brunner
More Tales of Unease,1969,John,Brunner
The Witchcraft Reader,1969,John,Brunner
Best SF 7,1970,John,Brunner
The Penguin Science Fiction Omnibus,1973,John,Brunner
Fellowship of the Stars,1974,John,Brunner
New Terrors 2,1980,John,Brunner
The Year's Best Fantasy Stories 6,1980,John,Brunner
Fantasy Annual III,1981,John,Brunner
Top Science Fiction,1985,John,Brunner
The Year's Best Fantasy First Annual Collection,1988,John,Brunner
Fine Frights,1988,John,Brunner
Dark Voices 2,1990,John,Brunner
The Year's Best Fantasy and Horror Fourth Annual Collection,1991,John,Brunner
Dark Voices 4,1992,John,Brunner
The Year's Best Fantasy and Horror Sixth Annual Collection,1993,John,Brunner
The Ultimate Zombie,1993,John,Brunner
Best New Horror 4,1993,John,Brunner
Dark Voices 6,1994,John,Brunner
The Mammoth Book of Frankenstein,1994,John,Brunner
The Giant Book of Terror,1994,John,Brunner
Heaven Sent,1995,John,Brunner
"Ruby Slippers, Golden Tears",1995,John,Brunner
The Best of Weird Tales,1995,John,Brunner
The Williamson Effect,1996,John,Brunner
The Horns of Elfland,1997,John,Brunner
Year's Best SF 2,1997,John,Brunner
The Road to Science Fiction 5,1998,John,Brunner
Technohorror,1999,John,Brunner
The Essential Bordertown,1998,Steven,Brust
Jhereg,1983,Steven,Brust
Yendi,1984,Steven,Brust
Teckla,1987,Steven,Brust
Taltos,1988,Steven,Brust
Phoenix,1990,Steven,Brust
Athyra,1993,Steven,Brust
Orca,1996,Steven,Brust
Dragon,1998,Steven,Brust
Issola,2001,Steven,Brust
Dzur,2006,Steven,Brust
Jhegaala,2008,Steven,Brust
Iorich,2010,Steven,Brust
Tiassa,2011,Steven,Brust
Hawk,2014,Steven,Brust
Vallista,2017,Steven,Brust
Taltos the Assassin,1990,Steven,Brust
The Book of Jhereg,1999,Steven,Brust
Dragon and Issola,2001,Steven,Brust
The Book of Taltos,2002,Steven,Brust
The Book of Athyra,2003,Steven,Brust
The Book of Dzur,2011,Steven,Brust
The Phoenix Guards,1991,Steven,Brust
Five Hundred Years After,1994,Steven,Brust
The Paths of the Dead,2002,Steven,Brust
The Lord of Castle Black,2003,Steven,Brust
Sethra Lavode,2004,Steven,Brust
The Incrementalists,2013,Steven,Brust
The Skill of Our Hands,2017,Steven,Brust
To Reign in Hell,1984,Steven,Brust
Brokedown Palace,1986,Steven,Brust
"The Sun, the Moon, and the Stars",1987,Steven,Brust
Cowboy Feng's Space Bar and Grille,1990,Steven,Brust
The Gypsy,1992,Steven,Brust
And the Darkness Falls,1946,John,Buchan
The Thirty-Nine Steps,1915,John,Buchan
Greenmantle,1916,John,Buchan
Mr Standfast,1918,John,Buchan
The Three Hostages,1924,John,Buchan
The Island of Sheep,1936,John,Buchan
Vice,1992,Edna,Buchanan
Contents Under Pressure,1992,Edna,Buchanan
"Miami, It's Murder",1994,Edna,Buchanan
Suitable for Framing,1995,Edna,Buchanan
Act of Betrayal,1996,Edna,Buchanan
Margin of Error,1997,Edna,Buchanan
Garden of Evil,1999,Edna,Buchanan
You Only Die Twice,2001,Edna,Buchanan
The Ice Maiden,2002,Edna,Buchanan
Love Kills,2007,Edna,Buchanan
Late Harvest,2016,Fiona,Buckley
The Robsart Mystery,1997,Fiona,Buckley
The Doublet Affair,1998,Fiona,Buckley
Queen's Ransom,2000,Fiona,Buckley
To Ruin a Queen,2000,Fiona,Buckley
Queen of Ambition,2001,Fiona,Buckley
A Pawn for the Queen,2002,Fiona,Buckley
The Fugitive Queen,2003,Fiona,Buckley
The Siren Queen,2004,Fiona,Buckley
Queen Without A Crown,2011,Fiona,Buckley
Queen's Bounty,2012,Fiona,Buckley
A Rescue For A Queen,2013,Fiona,Buckley
A Traitor's Tears,2014,Fiona,Buckley
A Perilous Alliance,2015,Fiona,Buckley
The Heretic's Creed,2016,Fiona,Buckley
A Deadly Betrothal,2017,Fiona,Buckley
Kel Gilligan's Daredevil Stunt Show,2012,Michael,Buckley
The Fairy Tale Detectives,2005,Michael,Buckley
The Unusual Suspects,2005,Michael,Buckley
The Problem Child,2006,Michael,Buckley
Once Upon a Crime,2007,Michael,Buckley
Magic and Other Misdemeanors,2007,Michael,Buckley
Tales from the Hood,2008,Michael,Buckley
The Everafter War,2009,Michael,Buckley
The Inside Story,2010,Michael,Buckley
The Council of Mirrors,2012,Michael,Buckley
"Sisters Grimm Books 1, 2, and 3",2006,Michael,Buckley
The Sisters Grimm Ultimate Guide,2011,Michael,Buckley
The Sisters Grimm: A Very Grimm Guide,2013,Michael,Buckley
"National Espionage, Rescue, and Defense Society",2009,Michael,Buckley
M Is for Mama's Boy,2010,Michael,Buckley
The Cheerleaders of Doom,2011,Michael,Buckley
The Villain Virus,2012,Michael,Buckley
Attack of the Bullies,2013,Michael,Buckley
Undertow,2015,Michael,Buckley
Raging Sea,2016,Michael,Buckley
Heart of the Storm,2017,Michael,Buckley
Miniature Men,2011,Michael,Buckley
Seas of Crisis,2006,Joe,Buff
Deep Sound Channel,1998,Joe,Buff
Thunder in the Deep,2001,Joe,Buff
Crush Depth,2002,Joe,Buff
Tidal Rip,2003,Joe,Buff
Straits of Power,2004,Joe,Buff
The Giant Book of Fantasy Tales,1996,Kenneth,Bulmer
Land Beyond the Map,1961,Kenneth,Bulmer
The Key to Irunium,1967,Kenneth,Bulmer
The Key to Venudine,1968,Kenneth,Bulmer
The Wizards of Senchuria,1969,Kenneth,Bulmer
The Ships of Durostorum,1970,Kenneth,Bulmer
The Hunters of Jundagai,1971,Kenneth,Bulmer
The Chariots of Ra,1972,Kenneth,Bulmer
The Diamond Contessa,1983,Kenneth,Bulmer
Whirlpool of Stars,1974,Kenneth,Bulmer
The Boosted Man,1974,Kenneth,Bulmer
Star City,1974,Kenneth,Bulmer
The Virility Gene,1975,Kenneth,Bulmer
By Pirate's Blood,1975,Kenneth,Bulmer
Jaws of Death,1975,Kenneth,Bulmer
Dream Chariots,1977,Kenneth,Bulmer
Whetted Bronze,1978,Kenneth,Bulmer
Crown of the Sword God,1980,Kenneth,Bulmer
Cybernetic Controller,1952,Kenneth,Bulmer
Encounter in Space,1952,Kenneth,Bulmer
Space Treason,1952,Kenneth,Bulmer
Empire of Chaos,1953,Kenneth,Bulmer
Galactic Intrigue,1953,Kenneth,Bulmer
Mission to the Stars,1953,Kenneth,Bulmer
Space Salvage,1953,Kenneth,Bulmer
The Stars are Ours,1953,Kenneth,Bulmer
Vassals of Venus,1953,Kenneth,Bulmer
Zhorani,1953,Kenneth,Bulmer
Challenge,1954,Kenneth,Bulmer
Home is the Martian,1954,Kenneth,Bulmer
Peril from Space,1954,Kenneth,Bulmer
Slaves of the Spectrum,1954,Kenneth,Bulmer
World Aflame,1954,Kenneth,Bulmer
City Under the Sea,1957,Kenneth,Bulmer
The Secret of ZI,1958,Kenneth,Bulmer
The Changeling Worlds,1959,Kenneth,Bulmer
Defiance,1960,Kenneth,Bulmer
The Earth Gods Are Coming,1960,Kenneth,Bulmer
White-out,1960,Kenneth,Bulmer
No Man's World,1961,Kenneth,Bulmer
The Fatal Fire,1962,Kenneth,Bulmer
The Wizard of the Starship Poseidon,1963,Kenneth,Bulmer
Demons' World,1964,Kenneth,Bulmer
The Million Year Hunt,1964,Kenneth,Bulmer
Behold the Stars,1965,Kenneth,Bulmer
Worlds for the Taking,1966,Kenneth,Bulmer
Cycle of Nemesis,1967,Kenneth,Bulmer
To Outrun Doomsday,1967,Kenneth,Bulmer
The Doomsday Men,1968,Kenneth,Bulmer
Kandar,1969,Kenneth,Bulmer
The Star Venturers,1969,Kenneth,Bulmer
The Ulcer Culture,1969,Kenneth,Bulmer
Quench the Burning Stars,1970,Kenneth,Bulmer
Star Trove,1970,Kenneth,Bulmer
Sword of the Barbarians,1970,Kenneth,Bulmer
The Electric Sword-Swallowers,1971,Kenneth,Bulmer
The Insane City,1971,Kenneth,Bulmer
Roller Coaster World,1972,Kenneth,Bulmer
On the Symb-Socket Circuit,1972,Kenneth,Bulmer
The Wind of Liberty,1962,Kenneth,Bulmer
Beyond The Silver Sky,1961,Kenneth,Bulmer
New Writings in SF 31,1977,Kenneth,Bulmer
New Writings in SF 32,1978,Kenneth,Bulmer
New Writings in SF 33,1978,Kenneth,Bulmer
New Writings in SF - Special Series,1978,Kenneth,Bulmer
The Magazine of Fantasy and Science Fiction 181,1966,Kenneth,Bulmer
New Writings in SF 19,1971,Kenneth,Bulmer
Space 2,1974,Kenneth,Bulmer
The Far Kingdoms,1985,Chris,Bunch
The Warrior's Tale,1994,Chris,Bunch
Kingdoms of the Night,1995,Chris,Bunch
Storm of Wings,2002,Chris,Bunch
Knighthood of the Dragon,2003,Chris,Bunch
The Last Battle,2004,Chris,Bunch
Dragonmaster Omnibus,2007,Chris,Bunch
City of Night,2006,Chris,Bunch
The Sten Omnibus #2,2016,Chris,Bunch
The Last Green River,2012,Chris,Bunch
Arochuku,2013,Chris,Bunch
The Sea World Book of Whales,1987,Eve,Bunting
Frog and Friends,2011,Eve,Bunting
Party at the Pond,2011,Eve,Bunting
The Best Summer Ever,2012,Eve,Bunting
Outdoor Surprises,2013,Eve,Bunting
Frog's Flying Adventure,2012,Eve,Bunting
Frog Saves the Day,2013,Eve,Bunting
Frog's Lucky Day,2014,Eve,Bunting
"Celebrate Thanksgiving, Christmas, and New Year's Eve",2015,Eve,Bunting
The Pirate Captain's Daughter,2011,Eve,Bunting
The Voyage of the Sea Wolf,2012,Eve,Bunting
"Goodbye, Charlie",1974,Eve,Bunting
Stable of Fear,1974,Eve,Bunting
Dream Dancer,1974,Eve,Bunting
Surfing Country,1974,Eve,Bunting
Springboard to Summer,1975,Eve,Bunting
High Tide for Labrador,1975,Eve,Bunting
One More Flight,1976,Eve,Bunting
Skateboard Four,1976,Eve,Bunting
Josefina Finds the Prince,1976,Eve,Bunting
Ghost of Summer,1977,Eve,Bunting
Strange Things Happen in the Woods,1978,Eve,Bunting
The Haunting of Kildoran Abbey,1978,Eve,Bunting
Day of the Earthlings,1978,Eve,Bunting
Just Like Everyone Else,1978,Eve,Bunting
The Space People,1978,Eve,Bunting
Two Different Girls,1978,Eve,Bunting
The Undersea People,1978,Eve,Bunting
The Island of One,1978,Eve,Bunting
The Mirror Planet,1978,Eve,Bunting
The Mask,1978,Eve,Bunting
Fifteen,1979,Eve,Bunting
Yesterday's Island,1979,Eve,Bunting
The Cloverdale Switch,1979,Eve,Bunting
The Big Find,1980,Eve,Bunting
Blackbird Singing,1980,Eve,Bunting
The Robot Birthday,1980,Eve,Bunting
Mr Pride's Umbrella,1980,Eve,Bunting
The Waiting Game,1981,Eve,Bunting
The Giant Squid,1981,Eve,Bunting
The Ghosts of Departure Point,1982,Eve,Bunting
The Traveling Men of Ballycoo,1983,Eve,Bunting
Karen Kepplewhite is the World's Best Kisser,1983,Eve,Bunting
For Always,1984,Eve,Bunting
Nobody Knows but Me,1984,Eve,Bunting
A Part of the Dream,1984,Eve,Bunting
Survival Camp,1984,Eve,Bunting
"If I Asked You, Would You Stay?",1984,Eve,Bunting
Someone is Hiding on Alcatraz Island,1984,Eve,Bunting
Surrogate Sister,1984,Eve,Bunting
The Haunting of SafeKeep,1985,Eve,Bunting
Face at the Edge of the World,1985,Eve,Bunting
"Mother, How Could You?",1986,Eve,Bunting
Janet Hamm Needs a Date for the Dance,1986,Eve,Bunting
Sixth-Grade Sleepover,1986,Eve,Bunting
The Followers,1987,Eve,Bunting
Will You Be My Posslq?,1987,Eve,Bunting
A Sudden Silence,1988,Eve,Bunting
Ghost Behind Me,1988,Eve,Bunting
Is Anybody there?,1988,Eve,Bunting
The Ghost Children,1989,Eve,Bunting
Such Nice Kids,1990,Eve,Bunting
Our Sixth-Grade Sugar Babies,1990,Eve,Bunting
The Hideout,1991,Eve,Bunting
Jumping the Nail,1991,Eve,Bunting
Sharing Susan,1991,Eve,Bunting
The Girl in the Painting,1992,Eve,Bunting
"Oh, Rick",1992,Eve,Bunting
Coffin on a Case,1992,Eve,Bunting
Nasty Stinky Sneakers,1994,Eve,Bunting
The In-Between Days,1994,Eve,Bunting
Spying on Miss Muller,1995,Eve,Bunting
SOS Titanic,1996,Eve,Bunting
On Call Back Mountain,1997,Eve,Bunting
Blackwater,1999,Eve,Bunting
Wanna Buy an Alien?,2000,Eve,Bunting
Dear Wish Fairy,2000,Eve,Bunting
The Summer of Riley,2001,Eve,Bunting
The Presence,2003,Eve,Bunting
Snowboarding on Monster Mountain,2003,Eve,Bunting
Seriously Stinky Trainers,2003,Eve,Bunting
The Lambkins,2005,Eve,Bunting
